timestamp,name,numeric
2026-09-05T18:17:20.000,pack_voltage_fine,447.5
2026-09-05T18:17:23.000,pack_voltage_fine,447.6
2026-09-05T18:17:27.000,pack_voltage_fine,447.5
2026-09-05T18:17:31.000,pack_voltage_fine,447.6
2026-09-05T18:17:34.000,pack_voltage_fine,447.6
2026-09-05T18:17:37.000,pack_voltage_fine,447.6
2026-09-05T18:17:40.000,pack_voltage_fine,447.5
2026-09-05T18:17:44.000,pack_voltage_fine,447.5
2026-09-05T18:17:47.000,pack_voltage_fine,447.5
2026-09-05T18:17:50.000,pack_voltage_fine,447.5
2026-09-05T18:17:54.000,pack_voltage_fine,447.6
2026-09-05T18:17:55.000,app_snapshot_charging,1.0
2026-09-05T18:17:55.000,app_snapshot_power_kw,
2026-09-05T18:17:57.000,pack_voltage_fine,447.7
2026-09-05T18:18:00.000,pack_voltage_fine,447.7
2026-09-05T18:18:03.000,pack_voltage_fine,447.7
2026-09-05T18:18:07.000,pack_voltage_fine,447.7
2026-09-05T18:18:10.000,pack_voltage_fine,447.7
2026-09-05T18:18:14.000,pack_voltage_fine,447.7
2026-09-05T18:18:17.000,pack_voltage_fine,447.6
2026-09-05T18:18:21.000,pack_voltage_fine,447.6
2026-09-05T18:18:25.000,pack_voltage_fine,447.6
2026-09-05T18:18:28.000,pack_voltage_fine,447.6
2026-09-05T18:18:31.000,pack_voltage_fine,447.8
2026-09-05T18:18:35.000,pack_voltage_fine,447.8
2026-09-05T18:18:37.000,pack_voltage,448.0
2026-09-05T18:18:39.000,pack_voltage_fine,447.8
2026-09-05T18:18:41.000,pack_voltage,448.0
2026-09-05T18:18:42.000,pack_voltage_fine,447.8
2026-09-05T18:18:44.000,pack_voltage,448.0
2026-09-05T18:18:46.000,pack_voltage_fine,447.8
2026-09-05T18:18:47.000,pack_voltage,448.0
2026-09-05T18:18:49.000,pack_voltage_fine,447.8
2026-09-05T18:18:51.000,pack_voltage,448.0
2026-09-05T18:18:52.000,pack_voltage_fine,447.8
2026-09-05T18:18:54.000,pack_voltage,447.0
2026-09-05T18:18:55.000,app_snapshot_charging,1.0
2026-09-05T18:18:55.000,app_snapshot_power_kw,2.9568
2026-09-05T18:18:55.000,pack_voltage_fine,447.8
2026-09-05T18:18:57.000,pack_voltage,447.0
2026-09-05T18:18:59.000,pack_voltage_fine,447.8
2026-09-05T18:19:00.000,pack_voltage,447.0
2026-09-05T18:19:02.000,pack_voltage_fine,447.8
2026-09-05T18:19:04.000,pack_voltage,447.0
2026-09-05T18:19:06.000,pack_voltage_fine,447.8
2026-09-05T18:19:07.000,pack_voltage,447.0
2026-09-05T18:19:09.000,pack_voltage_fine,447.8
2026-09-05T18:19:13.000,pack_voltage_fine,447.8
2026-09-05T18:19:16.000,pack_voltage_fine,447.8
2026-09-05T18:19:20.000,pack_voltage_fine,447.9
2026-09-05T18:19:23.000,pack_voltage_fine,447.9
2026-09-05T18:19:26.000,pack_voltage_fine,447.9
2026-09-05T18:19:30.000,pack_voltage_fine,447.9
2026-09-05T18:19:33.000,pack_voltage_fine,447.9
2026-09-05T18:19:36.000,pack_voltage_fine,447.9
2026-09-05T18:19:40.000,pack_voltage_fine,447.9
2026-09-05T18:19:43.000,pack_voltage_fine,447.9
2026-09-05T18:19:46.000,pack_voltage_fine,447.9
2026-09-05T18:19:49.000,pack_voltage_fine,447.9
2026-09-05T18:19:53.000,pack_voltage_fine,447.9
2026-09-05T18:19:55.000,app_snapshot_charging,1.0
2026-09-05T18:19:55.000,app_snapshot_power_kw,2.9568
2026-09-05T18:19:56.000,pack_voltage_fine,447.9
2026-09-05T18:19:59.000,pack_voltage_fine,448.0
2026-09-05T18:20:02.000,pack_voltage_fine,448.0
2026-09-05T18:20:05.000,pack_voltage_fine,448.0
2026-09-05T18:20:09.000,pack_voltage_fine,448.0
2026-09-05T18:20:12.000,pack_voltage_fine,448.0
2026-09-05T18:20:15.000,pack_voltage_fine,448.0
2026-09-05T18:20:18.000,pack_voltage_fine,448.0
2026-09-05T18:20:22.000,pack_voltage_fine,448.0
2026-09-05T18:20:25.000,pack_voltage_fine,448.0
2026-09-05T18:20:29.000,pack_voltage_fine,448.0
2026-09-05T18:20:32.000,pack_voltage_fine,447.9
2026-09-05T18:20:35.000,pack_voltage_fine,447.9
2026-09-05T18:20:39.000,pack_voltage_fine,448.1
2026-09-05T18:20:42.000,pack_voltage_fine,448.1
2026-09-05T18:20:45.000,pack_voltage_fine,448.1
2026-09-05T18:20:49.000,pack_voltage_fine,448.1
2026-09-05T18:20:52.000,pack_voltage_fine,448.1
2026-09-05T18:20:55.000,app_snapshot_charging,1.0
2026-09-05T18:20:55.000,app_snapshot_power_kw,
2026-09-05T18:20:56.000,pack_voltage_fine,448.1
2026-09-05T18:20:59.000,pack_voltage_fine,448.1
2026-09-05T18:21:02.000,pack_voltage_fine,448.1
2026-09-05T18:21:06.000,pack_voltage_fine,448.0
2026-09-05T18:21:09.000,pack_voltage_fine,448.1
2026-09-05T18:21:12.000,pack_voltage_fine,448.2
2026-09-05T18:21:15.000,pack_voltage_fine,448.2
2026-09-05T18:21:19.000,pack_voltage_fine,448.2
2026-09-05T18:21:22.000,pack_voltage_fine,448.2
2026-09-05T18:21:25.000,pack_voltage_fine,448.2
2026-09-05T18:21:29.000,pack_voltage_fine,448.2
2026-09-05T18:21:33.000,pack_voltage_fine,448.2
2026-09-05T18:21:36.000,pack_voltage_fine,448.2
2026-09-05T18:21:39.000,pack_voltage_fine,448.2
2026-09-05T18:21:43.000,pack_voltage_fine,448.2
2026-09-05T18:21:46.000,pack_voltage_fine,448.2
2026-09-05T18:21:49.000,pack_voltage_fine,448.1
2026-09-05T18:21:52.000,pack_voltage_fine,448.1
2026-09-05T18:21:55.000,app_snapshot_charging,1.0
2026-09-05T18:21:55.000,app_snapshot_power_kw,
2026-09-05T18:21:56.000,pack_voltage_fine,448.1
2026-09-05T18:21:59.000,pack_voltage_fine,448.1
2026-09-05T18:22:01.000,pack_current,-6.5
2026-09-05T18:22:03.000,pack_voltage_fine,448.1
2026-09-05T18:22:09.000,pack_voltage_fine,448.3
2026-09-05T18:22:12.000,pack_voltage_fine,448.3
2026-09-05T18:22:16.000,pack_voltage_fine,448.3
2026-09-05T18:22:19.000,pack_voltage_fine,448.3
2026-09-05T18:22:23.000,pack_voltage_fine,448.3
2026-09-05T18:22:26.000,pack_voltage_fine,448.3
2026-09-05T18:22:30.000,pack_voltage_fine,448.3
2026-09-05T18:22:33.000,pack_voltage_fine,448.3
2026-09-05T18:22:37.000,pack_voltage_fine,448.3
2026-09-05T18:22:40.000,pack_voltage_fine,448.3
2026-09-05T18:22:44.000,pack_voltage_fine,448.3
2026-09-05T18:22:47.000,pack_voltage_fine,448.3
2026-09-05T18:22:50.000,pack_voltage_fine,448.3
2026-09-05T18:22:53.000,pack_voltage_fine,448.2
2026-09-05T18:22:55.000,app_snapshot_charging,1.0
2026-09-05T18:22:55.000,app_snapshot_power_kw,
2026-09-05T18:22:57.000,pack_voltage_fine,448.2
2026-09-05T18:23:00.000,pack_voltage_fine,448.2
2026-09-05T18:23:04.000,pack_voltage_fine,448.2
2026-09-05T18:23:07.000,pack_voltage_fine,448.4
2026-09-05T18:23:10.000,pack_voltage_fine,448.4
2026-09-05T18:23:14.000,pack_voltage_fine,448.4
2026-09-05T18:23:17.000,pack_voltage_fine,448.4
2026-09-05T18:23:20.000,pack_voltage_fine,448.4
2026-09-05T18:23:23.000,pack_voltage_fine,448.4
2026-09-05T18:23:27.000,pack_voltage_fine,448.4
2026-09-05T18:23:30.000,pack_voltage_fine,448.4
2026-09-05T18:23:33.000,pack_voltage_fine,448.4
2026-09-05T18:23:37.000,pack_voltage_fine,448.4
2026-09-05T18:23:40.000,pack_voltage_fine,448.4
2026-09-05T18:23:43.000,pack_voltage_fine,448.4
2026-09-05T18:23:47.000,pack_voltage_fine,448.4
2026-09-05T18:23:50.000,pack_voltage_fine,448.4
2026-09-05T18:23:53.000,pack_voltage_fine,448.3
2026-09-05T18:23:55.000,app_snapshot_charging,1.0
2026-09-05T18:23:55.000,app_snapshot_power_kw,
2026-09-05T18:23:56.000,pack_voltage_fine,448.4
2026-09-05T18:23:59.000,pack_voltage_fine,448.5
2026-09-05T18:24:02.000,pack_voltage_fine,448.5
2026-09-05T18:24:06.000,pack_voltage_fine,448.5
2026-09-05T18:24:09.000,pack_voltage_fine,448.5
2026-09-05T18:24:13.000,pack_voltage_fine,448.5
2026-09-05T18:24:16.000,pack_voltage_fine,448.5
2026-09-05T18:24:19.000,pack_voltage_fine,448.5
